"","entire_name","ctr_cd","ctr_ty","zipcode","age_category","age_category_percent"
"1398","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_50_64_allc2",36.274509804
"1399","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_65_69_allc2",11.764705882
"1400","Texas Health Harris Methodist Fort Worth Hospital (TXFW)","TXFW","TX1",76104,"age_70_allc2",6.862745098
"1401","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_2_11_allc2",0
"1402","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_12_17_allc2",0
"1403","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_2_allc2",0
"1404","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_18_34_allc2",5.46875
"1405","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_35_49_allc2",25
"1406","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_50_64_allc2",42.96875
"1407","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_65_69_allc2",21.875
"1408","The Christ Hospital (OHTC)","OHTC","TX1",45219,"age_70_allc2",4.6875
"1409","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_2_11_allc2",0.3378378378
"1410","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_12_17_allc2",0.1689189189
"1411","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_2_allc2",0
"1412","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_18_34_allc2",10.810810811
"1413","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_35_49_allc2",25.337837838
"1414","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_50_64_allc2",43.581081081
"1415","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_65_69_allc2",13.682432432
"1416","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1",44195,"age_70_allc2",6.0810810811
"1417","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_2_11_allc2",0
"1418","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_12_17_allc2",0
"1419","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_2_allc2",0
"1420","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_18_34_allc2",0.7142857143
"1421","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_35_49_allc2",12.857142857
"1422","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_50_64_allc2",42.857142857
"1423","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_65_69_allc2",22.857142857
"1424","The Iowa City VA Health Care System (IAVA)","IAVA","TX1",52246,"age_70_allc2",20.714285714
"1425","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_2_11_allc2",0
"1426","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_12_17_allc2",0
"1427","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_2_allc2",0
"1428","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_18_34_allc2",7.9207920792
"1429","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_35_49_allc2",20.792079208
"1430","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_50_64_allc2",42.574257426
"1431","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_65_69_allc2",21.287128713
"1432","The Lankenau Hospital (PALH)","PALH","TX1",19096,"age_70_allc2",7.4257425743
"1433","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_2_11_allc2",0
"1434","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_12_17_allc2",0
"1435","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_2_allc2",0
"1436","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_18_34_allc2",5.6074766355
"1437","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_35_49_allc2",22.897196262
"1438","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_50_64_allc2",44.392523364
"1439","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_65_69_allc2",14.485981308
"1440","The Nebraska Medical Center (NEUN)","NEUN","TX1",68198,"age_70_allc2",12.61682243
"1441","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_2_11_allc2",0
"1442","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_12_17_allc2",0
"1443","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_2_allc2",0
"1444","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_18_34_allc2",11.235955056
"1445","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_35_49_allc2",24.344569288
"1446","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_50_64_allc2",47.565543071
"1447","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_65_69_allc2",11.610486891
"1448","The Queen's Medical Center (HIQM)","HIQM","TX1",96813,"age_70_allc2",5.2434456929
"1449","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_2_11_allc2",0
"1450","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_12_17_allc2",2.0833333333
"1451","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_2_allc2",0
"1452","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_18_34_allc2",12.5
"1453","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_35_49_allc2",10.416666667
"1454","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_50_64_allc2",33.333333333
"1455","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_65_69_allc2",20.833333333
"1456","The University of Vermont Medical Center (VTMC)","VTMC","TX1",5401,"age_70_allc2",20.833333333
"1457","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_2_11_allc2",0
"1458","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_12_17_allc2",0
"1459","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_2_allc2",0
"1460","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_18_34_allc2",5.6818181818
"1461","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_35_49_allc2",21.266233766
"1462","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_50_64_allc2",45.941558442
"1463","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_65_69_allc2",17.045454545
"1464","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1",19107,"age_70_allc2",10.064935065
"1465","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_2_11_allc2",0
"1466","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_12_17_allc2",1.0582010582
"1467","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_2_allc2",0
"1468","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_18_34_allc2",9.5238095238
"1469","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_35_49_allc2",25.396825397
"1470","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_50_64_allc2",48.148148148
"1471","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_65_69_allc2",11.64021164
"1472","Tufts Medical Center (MANM)","MANM","TX1",2111,"age_70_allc2",4.2328042328
"1473","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_2_11_allc2",0
"1474","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_12_17_allc2",0.1739130435
"1475","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_2_allc2",0
"1476","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_18_34_allc2",13.913043478
"1477","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_35_49_allc2",33.391304348
"1478","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_50_64_allc2",41.043478261
"1479","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_65_69_allc2",8.6956521739
"1480","Tulane Medical Center (LATU)","LATU","TX1",70112,"age_70_allc2",2.7826086957
"1481","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_2_11_allc2",0
"1482","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_12_17_allc2",0
"1483","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_2_allc2",0
"1484","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_18_34_allc2",12.5
"1485","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_35_49_allc2",35.795454545
"1486","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_50_64_allc2",37.5
"1487","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_65_69_allc2",7.3863636364
"1488","UAMS Medical Center (ARUA)","ARUA","TX1",72205,"age_70_allc2",6.8181818182
"1489","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_2_11_allc2",29.090909091
"1490","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_12_17_allc2",56.363636364
"1491","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_2_allc2",10.909090909
"1492","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_18_34_allc2",3.6363636364
"1493","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_35_49_allc2",0
"1494","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_50_64_allc2",0
"1495","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_65_69_allc2",0
"1496","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1",94158,"age_70_allc2",0
"1497","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_2_11_allc2",1.0544815466
"1498","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_12_17_allc2",3.1634446397
"1499","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_2_allc2",0.7029876977
"1500","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_18_34_allc2",10.72056239
"1501","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_35_49_allc2",25.659050967
"1502","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_50_64_allc2",37.961335677
"1503","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_65_69_allc2",12.126537786
"1504","UF Health Shands Hospital (FLUF)","FLUF","TX1",32608,"age_70_allc2",8.611599297
"1505","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_2_11_allc2",0
"1506","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_12_17_allc2",1.2254901961
"1507","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_2_allc2",0
"1508","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_18_34_allc2",7.3529411765
"1509","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_35_49_allc2",25.245098039
"1510","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_50_64_allc2",47.303921569
"1511","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_65_69_allc2",12.5
"1512","UMass Memorial Medical Center (MAUM)","MAUM","TX1",1655,"age_70_allc2",6.3725490196
"1513","University Childrens Health (TXUC","TXUC","TX1",78229,"age_2_11_allc2",33.333333333
"1514","University Childrens Health (TXUC","TXUC","TX1",78229,"age_12_17_allc2",66.666666667
"1515","University Childrens Health (TXUC","TXUC","TX1",78229,"age_2_allc2",0
"1516","University Childrens Health (TXUC","TXUC","TX1",78229,"age_18_34_allc2",0
"1517","University Childrens Health (TXUC","TXUC","TX1",78229,"age_35_49_allc2",0
"1518","University Childrens Health (TXUC","TXUC","TX1",78229,"age_50_64_allc2",0
"1519","University Childrens Health (TXUC","TXUC","TX1",78229,"age_65_69_allc2",0
"1520","University Childrens Health (TXUC","TXUC","TX1",78229,"age_70_allc2",0
"1521","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_2_11_allc2",0.9132420091
"1522","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_12_17_allc2",5.0228310502
"1523","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_2_allc2",0
"1524","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_18_34_allc2",11.415525114
"1525","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_35_49_allc2",29.223744292
"1526","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_50_64_allc2",41.095890411
"1527","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_65_69_allc2",9.1324200913
"1528","University Hospital of State University of New York at Stony Brook (NYSB)","NYSB","TX1",11794,"age_70_allc2",3.196347032
"1529","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_2_11_allc2",0
"1530","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_12_17_allc2",2.1459227468
"1531","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_2_allc2",0
"1532","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_18_34_allc2",9.0128755365
"1533","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_35_49_allc2",28.755364807
"1534","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_50_64_allc2",38.626609442
"1535","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_65_69_allc2",9.8712446352
"1536","University Hospital, University of New Mexico Health Sciences Center (NMAQ)","NMAQ","TX1",87106,"age_70_allc2",11.587982833
"1537","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_2_11_allc2",0
"1538","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_12_17_allc2",0.3372681282
"1539","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_2_allc2",0
"1540","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_18_34_allc2",11.635750422
"1541","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_35_49_allc2",30.354131535
"1542","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_50_64_allc2",50.252951096
"1543","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_65_69_allc2",6.9139966273
"1544","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1",78229,"age_70_allc2",0.5059021922
"1545","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_2_11_allc2",0.1658374793
"1546","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_12_17_allc2",0.3316749585
"1547","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_2_allc2",0
"1548","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_18_34_allc2",9.9502487562
"1549","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_35_49_allc2",27.1973466
"1550","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_50_64_allc2",43.28358209
"1551","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_65_69_allc2",13.266998342
"1552","University Hospitals of Cleveland (OHUH)","OHUH","TX1",44106,"age_70_allc2",5.8043117745
"1553","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_2_11_allc2",0
"1554","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_12_17_allc2",0
"1555","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_2_allc2",0
"1556","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_18_34_allc2",11.403508772
"1557","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_35_49_allc2",28.947368421
"1558","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_50_64_allc2",47.368421053
"1559","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_65_69_allc2",9.2105263158
"1560","University Medical Center of Southern Nevada (NVUM)","NVUM","TX1",89102,"age_70_allc2",3.0701754386
"1561","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_2_11_allc2",0
"1562","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_12_17_allc2",0.0857632933
"1563","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_2_allc2",0
"1564","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_18_34_allc2",13.20754717
"1565","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_35_49_allc2",36.27787307
"1566","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_50_64_allc2",41.423670669
"1567","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_65_69_allc2",8.0617495712
"1568","University of Alabama Hospital (ALUA)","ALUA","TX1",35233,"age_70_allc2",0.9433962264
"1569","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_2_11_allc2",0.4339440694
"1570","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_12_17_allc2",0.9161041466
"1571","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_2_allc2",0
"1572","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_18_34_allc2",11.475409836
"1573","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_35_49_allc2",27.43490839
"1574","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_50_64_allc2",46.142719383
"1575","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_65_69_allc2",11.668273867
"1576","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1",90095,"age_70_allc2",1.9286403086
"1577","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_2_11_allc2",0.1795332136
"1578","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_12_17_allc2",0.7779772591
"1579","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_2_allc2",0.0598444045
"1580","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_18_34_allc2",13.28545781
"1581","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_35_49_allc2",28.485936565
"1582","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_50_64_allc2",40.335128665
"1583","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_65_69_allc2",11.609814482
"1584","University of California Davis Medical Center (CASM)","CASM","TX1",95817,"age_70_allc2",5.2663076002
"1585","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_2_11_allc2",0
"1586","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_12_17_allc2",0
"1587","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_2_allc2",0
"1588","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_18_34_allc2",16.407355021
"1589","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_35_49_allc2",28.995756719
"1590","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_50_64_allc2",43.988684583
"1591","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_65_69_allc2",8.6280056577
"1592","University of California Irvine Medical Center (CAIM)","CAIM","TX1",92868,"age_70_allc2",1.9801980198
"1593","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_2_11_allc2",0
"1594","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_12_17_allc2",0
"1595","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_2_allc2",0
"1596","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_18_34_allc2",12.2236671
"1597","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_35_49_allc2",31.469440832
"1598","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_50_64_allc2",45.903771131
"1599","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_65_69_allc2",9.3628088427
"1600","University of California San Diego Medical Center (CASD)","CASD","TX1",92037,"age_70_allc2",1.0403120936
"1601","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_2_11_allc2",0.0210260723
"1602","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_12_17_allc2",0.6097560976
"1603","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_2_allc2",0
"1604","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_18_34_allc2",10.660218671
"1605","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_35_49_allc2",25.820016821
"1606","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_50_64_allc2",48.086627418
"1607","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_65_69_allc2",13.54079058
"1608","University of California San Francisco Medical Center (CASF)","CASF","TX1",94118,"age_70_allc2",1.2615643398
"1609","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_2_11_allc2",0.5952380952
"1610","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_12_17_allc2",0.7936507937
"1611","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_2_allc2",0.3968253968
"1612","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_18_34_allc2",10.912698413
"1613","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_35_49_allc2",31.944444444
"1614","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_50_64_allc2",42.063492063
"1615","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_65_69_allc2",10.119047619
"1616","University of Chicago Medical Center (ILUC)","ILUC","TX1",60637,"age_70_allc2",3.1746031746
"1617","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_2_11_allc2",0
"1618","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_12_17_allc2",0
"1619","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_2_allc2",0
"1620","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_18_34_allc2",8.1300813008
"1621","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_35_49_allc2",21.951219512
"1622","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_50_64_allc2",45.93495935
"1623","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_65_69_allc2",13.821138211
"1624","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1",45229,"age_70_allc2",10.162601626
"1625","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_2_11_allc2",0
"1626","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_12_17_allc2",0
"1627","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_2_allc2",0
"1628","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_18_34_allc2",9.0407938258
"1629","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_35_49_allc2",24.47629548
"1630","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_50_64_allc2",42.888643881
"1631","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_65_69_allc2",16.31753032
"1632","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1",80045,"age_70_allc2",7.2767364939
"1633","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_2_11_allc2",0
"1634","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_12_17_allc2",0.3514938489
"1635","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_2_allc2",0
"1636","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_18_34_allc2",8.611599297
"1637","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_35_49_allc2",35.149384886
"1638","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_50_64_allc2",43.585237258
"1639","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_65_69_allc2",11.247803163
"1640","University of Illinois Medical Center (ILUI)","ILUI","TX1",60612,"age_70_allc2",1.0544815466
"1641","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_2_11_allc2",0.8403361345
"1642","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_12_17_allc2",0.8403361345
"1643","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_2_allc2",0
"1644","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_18_34_allc2",9.243697479
"1645","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_35_49_allc2",26.050420168
"1646","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_50_64_allc2",42.43697479
"1647","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_65_69_allc2",17.647058824
"1648","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1",52242,"age_70_allc2",2.9411764706
"1649","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_2_11_allc2",0
"1650","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_12_17_allc2",0
"1651","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_2_allc2",0
"1652","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_18_34_allc2",10
"1653","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_35_49_allc2",18.4375
"1654","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_50_64_allc2",46.5625
"1655","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_65_69_allc2",16.25
"1656","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_70_allc2",8.75
"1657","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_2_11_allc2",0.4464285714
"1658","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_12_17_allc2",0.6696428571
"1659","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_2_allc2",0
"1660","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_18_34_allc2",9.375
"1661","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_35_49_allc2",23.4375
"1662","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_50_64_allc2",50.223214286
"1663","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_65_69_allc2",13.169642857
"1664","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_70_allc2",2.6785714286
"1665","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_2_11_allc2",0.0993048659
"1666","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_12_17_allc2",0.1986097319
"1667","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_2_allc2",0
"1668","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_18_34_allc2",8.9374379345
"1669","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_35_49_allc2",29.493545184
"1670","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_50_64_allc2",39.523336643
"1671","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_65_69_allc2",12.413108242
