"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"1226",242,"Children's Mercy Hospital (MOCM)","MOCM","TX1","Kidney",64108,"Black or African American",17.5
"1227",243,"Children's Mercy Hospital (MOCM)","MOCM","TX1","Kidney",64108,"Hispanic or Latinx",12.5
"1228",244,"Children's Mercy Hospital (MOCM)","MOCM","TX1","Kidney",64108,"White or Caucasian",50
"1229",245,"Children's Mercy Hospital (MOCM)","MOCM","TX1","Kidney",64108,"Other",12.5
"1230",246,"Children's Mercy Hospital (MOCM)","MOCM","TX1","Kidney",64108,"Unknown",0
"1231",247,"Children's National Medical Center (DCCH)","DCCH","TX1","Kidney",20010,"Asian or Pacific Islander",4.5454545455
"1232",248,"Children's National Medical Center (DCCH)","DCCH","TX1","Kidney",20010,"Black or African American",36.363636364
"1233",249,"Children's National Medical Center (DCCH)","DCCH","TX1","Kidney",20010,"Hispanic or Latinx",18.181818182
"1234",250,"Children's National Medical Center (DCCH)","DCCH","TX1","Kidney",20010,"White or Caucasian",36.363636364
"1235",251,"Children's National Medical Center (DCCH)","DCCH","TX1","Kidney",20010,"Other",4.5454545455
"1236",252,"Children's National Medical Center (DCCH)","DCCH","TX1","Kidney",20010,"Unknown",0
"1237",253,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"Asian or Pacific Islander",0
"1238",254,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"Black or African American",75
"1239",255,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"Hispanic or Latinx",0
"1240",256,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"White or Caucasian",25
"1241",257,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"Other",0
"1242",258,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"Unknown",0
"1243",259,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"Asian or Pacific Islander",0
"1244",260,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"Black or African American",2.9411764706
"1245",261,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"Hispanic or Latinx",70.588235294
"1246",262,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"White or Caucasian",26.470588235
"1247",263,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"Other",0
"1248",264,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"Unknown",0
"1249",265,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"Asian or Pacific Islander",4.0268456376
"1250",266,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"Black or African American",51.006711409
"1251",267,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"Hispanic or Latinx",5.3691275168
"1252",268,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"White or Caucasian",39.597315436
"1253",269,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"Other",0
"1254",270,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"Unknown",0
"1255",271,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"Asian or Pacific Islander",4.0201005025
"1256",272,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"Black or African American",44.974874372
"1257",273,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"Hispanic or Latinx",21.231155779
"1258",274,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"White or Caucasian",28.768844221
"1259",275,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"Other",1.0050251256
"1260",276,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"Unknown",0
"1261",277,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"Asian or Pacific Islander",0
"1262",278,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"Black or African American",20
"1263",279,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"Hispanic or Latinx",20
"1264",280,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"White or Caucasian",50
"1265",281,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"Other",10
"1266",282,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"Unknown",0
"1267",283,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"Asian or Pacific Islander",3.317535545
"1268",284,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"Black or African American",60.18957346
"1269",285,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"Hispanic or Latinx",4.2654028436
"1270",286,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"White or Caucasian",28.909952607
"1271",287,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"Other",3.317535545
"1272",288,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"Unknown",0
"1273",289,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"Asian or Pacific Islander",1.0204081633
"1274",290,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"Black or African American",0.5102040816
"1275",291,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"Hispanic or Latinx",86.734693878
"1276",292,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"White or Caucasian",9.693877551
"1277",293,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"Other",2.0408163265
"1278",294,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"Unknown",0
"1279",295,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"Asian or Pacific Islander",0
"1280",296,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"Black or African American",0
"1281",297,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"Hispanic or Latinx",83.333333333
"1282",298,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"White or Caucasian",16.666666667
"1283",299,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"Other",0
"1284",300,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"Unknown",0
"1285",301,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"Asian or Pacific Islander",3.2679738562
"1286",302,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"Black or African American",55.22875817
"1287",303,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"Hispanic or Latinx",2.7777777778
"1288",304,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"White or Caucasian",37.581699346
"1289",305,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"Other",1.1437908497
"1290",306,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"Unknown",0
"1291",307,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"Asian or Pacific Islander",1.7543859649
"1292",308,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"Black or African American",54.385964912
"1293",309,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"Hispanic or Latinx",13.157894737
"1294",310,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"White or Caucasian",30.701754386
"1295",311,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"Other",0
"1296",312,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"Unknown",0
"1297",313,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"Asian or Pacific Islander",3.7916857012
"1298",314,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"Black or African American",66.05756053
"1299",315,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"Hispanic or Latinx",4.9337597076
"1300",316,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"White or Caucasian",24.623115578
"1301",317,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"Other",0.5938784833
"1302",318,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"Unknown",0
"1303",319,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"Asian or Pacific Islander",4.9450549451
"1304",320,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"Black or African American",32.417582418
"1305",321,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"Hispanic or Latinx",3.8461538462
"1306",322,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"White or Caucasian",57.692307692
"1307",323,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"Other",1.0989010989
"1308",324,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"Unknown",0
"1309",325,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"Asian or Pacific Islander",2.7472527473
"1310",326,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"Black or African American",38.461538462
"1311",327,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"Hispanic or Latinx",4.9450549451
"1312",328,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"White or Caucasian",53.846153846
"1313",329,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"Other",0
"1314",330,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"Unknown",0
"1315",331,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"Asian or Pacific Islander",5.7649667406
"1316",332,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"Black or African American",33.924611973
"1317",333,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"Hispanic or Latinx",19.955654102
"1318",334,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"White or Caucasian",39.689578714
"1319",335,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"Other",0.6651884701
"1320",336,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"Unknown",0
"1321",337,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"Asian or Pacific Islander",9.2077087794
"1322",338,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"Black or African American",32.334047109
"1323",339,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"Hispanic or Latinx",8.7794432548
"1324",340,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"White or Caucasian",48.608137045
"1325",341,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"Other",1.0706638116
"1326",342,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"Unknown",0
"1327",343,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"Asian or Pacific Islander",1.7857142857
"1328",344,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"Black or African American",8.9285714286
"1329",345,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"Hispanic or Latinx",5.3571428571
"1330",346,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"White or Caucasian",83.928571429
"1331",347,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"Other",0
"1332",348,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"Unknown",0
"1333",349,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"Asian or Pacific Islander",4.7272727273
"1334",350,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"Black or African American",74.909090909
"1335",351,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"Hispanic or Latinx",7.6363636364
"1336",352,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"White or Caucasian",11.272727273
"1337",353,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"Other",1.4545454545
"1338",354,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"Unknown",0
"1339",355,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"Asian or Pacific Islander",9.0042372881
"1340",356,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"Black or African American",61.652542373
"1341",357,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"Hispanic or Latinx",6.9915254237
"1342",358,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"White or Caucasian",22.033898305
"1343",359,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"Other",0.3177966102
"1344",360,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"Unknown",0
"1345",361,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"Asian or Pacific Islander",12.5
"1346",362,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"Black or African American",25.892857143
"1347",363,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"Hispanic or Latinx",22.321428571
"1348",364,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"White or Caucasian",38.392857143
"1349",365,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"Other",0.8928571429
"1350",366,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"Unknown",0
"1351",367,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"Asian or Pacific Islander",2.9702970297
"1352",368,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"Black or African American",65.346534653
"1353",369,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"Hispanic or Latinx",7.9207920792
"1354",370,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"White or Caucasian",23.762376238
"1355",371,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"Other",0
"1356",372,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"Unknown",0
"1357",373,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"Asian or Pacific Islander",5.2631578947
"1358",374,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"Black or African American",46.052631579
"1359",375,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"Hispanic or Latinx",13.157894737
"1360",376,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"White or Caucasian",35.526315789
"1361",377,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"Other",0
"1362",378,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"Unknown",0
"1363",379,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"Asian or Pacific Islander",13.318777293
"1364",380,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"Black or African American",5.6768558952
"1365",381,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"Hispanic or Latinx",78.820960699
"1366",382,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"White or Caucasian",1.9650655022
"1367",383,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"Other",0.2183406114
"1368",384,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"Unknown",0
"1369",385,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"Asian or Pacific Islander",1.9704433498
"1370",386,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"Black or African American",82.75862069
"1371",387,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"Hispanic or Latinx",1.4778325123
"1372",388,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"White or Caucasian",7.881773399
"1373",389,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"Other",5.9113300493
"1374",390,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"Unknown",0
"1375",391,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"Asian or Pacific Islander",7.7142857143
"1376",392,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"Black or African American",33.714285714
"1377",393,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"Hispanic or Latinx",18
"1378",394,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"White or Caucasian",36.571428571
"1379",395,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"Other",4
"1380",396,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"Unknown",0
"1381",397,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"Asian or Pacific Islander",14.285714286
"1382",398,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"Black or African American",14.285714286
"1383",399,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"Hispanic or Latinx",0
"1384",400,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"White or Caucasian",71.428571429
"1385",401,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"Other",0
"1386",402,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"Unknown",0
"1387",403,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"Asian or Pacific Islander",15.3125
"1388",404,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"Black or African American",27.1875
"1389",405,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"Hispanic or Latinx",11.25
"1390",406,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"White or Caucasian",40.625
"1391",407,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"Other",5.625
"1392",408,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"Unknown",0
"1393",409,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"Asian or Pacific Islander",4.9450549451
"1394",410,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"Black or African American",55.494505495
"1395",411,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"Hispanic or Latinx",1.6483516484
"1396",412,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"White or Caucasian",37.362637363
"1397",413,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"Other",0.5494505495
"1398",414,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"Unknown",0
"1399",415,"Henry Ford Hospital (MIHF)","MIHF","TX1","Kidney",48202,"Asian or Pacific Islander",3.233256351
