"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"1031",211,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"AB",0
"1032",212,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"A",16.666666667
"1033",213,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"B",50
"1034",214,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"O",33.333333333
"1035",215,"Children's of Alabama (ALCH)","ALCH","TX1","Kidney",35233,"Unknown",0
"1036",216,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"AB",0
"1037",217,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"A",17.647058824
"1038",218,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"B",14.705882353
"1039",219,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"O",67.647058824
"1040",220,"Childrens Hospital Los Angeles (CACL)","CACL","TX1","Kidney",90027,"Unknown",0
"1041",221,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"AB",1.3422818792
"1042",222,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"A",24.832214765
"1043",223,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"B",22.147651007
"1044",224,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"O",51.677852349
"1045",225,"Christiana Care Health Services (DECC)","DECC","TX1","Kidney",19713,"Unknown",0
"1046",226,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"AB",1.8844221106
"1047",227,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"A",22.236180905
"1048",228,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"B",20.477386935
"1049",229,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"O",55.40201005
"1050",230,"Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","Kidney",33331,"Unknown",0
"1051",231,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"AB",10
"1052",232,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"A",10
"1053",233,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"B",20
"1054",234,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"O",60
"1055",235,"Cook Children's Medical Center (TXCF)","TXCF","TX1","Kidney",76104,"Unknown",0
"1056",236,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"AB",2.8436018957
"1057",237,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"A",24.644549763
"1058",238,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"B",20.379146919
"1059",239,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"O",52.132701422
"1060",240,"Crozer-Chester Medical Center (PACC)","PACC","TX1","Kidney",19013,"Unknown",0
"1061",241,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"AB",0.5102040816
"1062",242,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"A",23.979591837
"1063",243,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"B",9.693877551
"1064",244,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"O",65.816326531
"1065",245,"Doctor's Hospital at Renaissance (TXDR)","TXDR","TX1","Kidney",78539,"Unknown",0
"1066",246,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"AB",0
"1067",247,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"A",16.666666667
"1068",248,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"B",16.666666667
"1069",249,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"O",66.666666667
"1070",250,"Driscoll Children's Hospital (TXDC)","TXDC","TX1","Kidney",78411,"Unknown",0
"1071",251,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"AB",2.7777777778
"1072",252,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"A",25.653594771
"1073",253,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"B",21.895424837
"1074",254,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"O",49.673202614
"1075",255,"Duke University Hospital (NCDU)","NCDU","TX1","Kidney",27710,"Unknown",0
"1076",256,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"AB",1.7543859649
"1077",257,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"A",25.438596491
"1078",258,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"B",21.929824561
"1079",259,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"O",50.877192982
"1080",260,"East Texas Medical Center (TXTY)","TXTY","TX1","Kidney",75701,"Unknown",0
"1081",261,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"AB",2.4668798538
"1082",262,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"A",25.536774783
"1083",263,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"B",17.86203746
"1084",264,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"O",54.134307903
"1085",265,"Emory University Hospital (GAEM)","GAEM","TX1","Kidney",30322,"Unknown",0
"1086",266,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"AB",1.6483516484
"1087",267,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"A",29.120879121
"1088",268,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"B",24.725274725
"1089",269,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"O",44.505494505
"1090",270,"Erie County Medical Center (NYEC)","NYEC","TX1","Kidney",14215,"Unknown",0
"1091",271,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"AB",3.8461538462
"1092",272,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"A",31.318681319
"1093",273,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"B",12.087912088
"1094",274,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"O",52.747252747
"1095",275,"Erlanger Medical Center (TNEM)","TNEM","TX1","Kidney",37403,"Unknown",0
"1096",276,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"AB",2.2172949002
"1097",277,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"A",24.390243902
"1098",278,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"B",18.181818182
"1099",279,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"O",55.210643016
"1100",280,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Kidney",32803,"Unknown",0
"1101",281,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"AB",0.6423982869
"1102",282,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"A",27.194860814
"1103",283,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"B",17.987152034
"1104",284,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"O",54.175588865
"1105",285,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Kidney",53226,"Unknown",0
"1106",286,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"AB",3.5714285714
"1107",287,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"A",38.392857143
"1108",288,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"B",14.732142857
"1109",289,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"O",43.303571429
"1110",290,"Geisinger Medical Center (PAGM)","PAGM","TX1","Kidney",17822,"Unknown",0
"1111",291,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"AB",3.2727272727
"1112",292,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"A",23.272727273
"1113",293,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"B",23.272727273
"1114",294,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"O",50.181818182
"1115",295,"George Washington University Hospital (DCGW)","DCGW","TX1","Kidney",20037,"Unknown",0
"1116",296,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"AB",2.6483050847
"1117",297,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"A",25.741525424
"1118",298,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"B",18.961864407
"1119",299,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"O",52.648305085
"1120",300,"Georgetown University Medical Center (DCGU)","DCGU","TX1","Kidney",20007,"Unknown",0
"1121",301,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"AB",2.6785714286
"1122",302,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"A",24.553571429
"1123",303,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"B",22.767857143
"1124",304,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"O",50
"1125",305,"Hackensack University Medical Center (NJHK)","NJHK","TX1","Kidney",7601,"Unknown",0
"1126",306,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"AB",1.9801980198
"1127",307,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"A",33.663366337
"1128",308,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"B",20.792079208
"1129",309,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"O",43.564356436
"1130",310,"Hahnemann University Hospital (PAHM)","PAHM","TX1","Kidney",19102,"Unknown",0
"1131",311,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"AB",1.3157894737
"1132",312,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"A",23.684210526
"1133",313,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"B",30.263157895
"1134",314,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"O",44.736842105
"1135",315,"Halifax Medical Center (FLHM)","FLHM","TX1","Kidney",32114,"Unknown",0
"1136",316,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"AB",1.5283842795
"1137",317,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"A",28.602620087
"1138",318,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"B",13.100436681
"1139",319,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"O",56.768558952
"1140",320,"Harbor UCLA Medical Center (CALA)","CALA","TX1","Kidney",90509,"Unknown",0
"1141",321,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"AB",0.9852216749
"1142",322,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"A",25.123152709
"1143",323,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"B",23.645320197
"1144",324,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"O",50.246305419
"1145",325,"Harper University Hospital Detroit Medical Center (MIHH)","MIHH","TX1","Kidney",48201,"Unknown",0
"1146",326,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"AB",1.4285714286
"1147",327,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"A",29.714285714
"1148",328,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"B",18
"1149",329,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"O",50.857142857
"1150",330,"Hartford Hospital (CTHH)","CTHH","TX1","Kidney",6102,"Unknown",0
"1151",331,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"AB",0
"1152",332,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"A",42.857142857
"1153",333,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"B",14.285714286
"1154",334,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"O",42.857142857
"1155",335,"Helen DeVos Children's Hospital (MIDV)","MIDV","TX1","Kidney",49503,"Unknown",0
"1156",336,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"AB",1.875
"1157",337,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"A",24.375
"1158",338,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"B",18.75
"1159",339,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"O",55
"1160",340,"Hennepin County Medical Center (MNHC)","MNHC","TX1","Kidney",55415,"Unknown",0
"1161",341,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"AB",1.0989010989
"1162",342,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"A",26.923076923
"1163",343,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"B",14.835164835
"1164",344,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"O",57.142857143
"1165",345,"Henrico Doctors' Hospital (VAHD)","VAHD","TX1","Kidney",23229,"Unknown",0
"1166",346,"Henry Ford Hospital (MIHF)","MIHF","TX1","Kidney",48202,"AB",2.7713625866
"1167",347,"Henry Ford Hospital (MIHF)","MIHF","TX1","Kidney",48202,"A",26.789838337
"1168",348,"Henry Ford Hospital (MIHF)","MIHF","TX1","Kidney",48202,"B",17.321016166
"1169",349,"Henry Ford Hospital (MIHF)","MIHF","TX1","Kidney",48202,"O",53.11778291
"1170",350,"Henry Ford Hospital (MIHF)","MIHF","TX1","Kidney",48202,"Unknown",0
"1171",351,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Kidney",19104,"AB",4.2534722222
"1172",352,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Kidney",19104,"A",28.038194444
"1173",353,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Kidney",19104,"B",17.361111111
"1174",354,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Kidney",19104,"O",50.347222222
"1175",355,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Kidney",19104,"Unknown",0
"1176",356,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Kidney",77030,"AB",2.1708683473
"1177",357,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Kidney",77030,"A",26.960784314
"1178",358,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Kidney",77030,"B",15.68627451
"1179",359,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Kidney",77030,"O",55.182072829
"1180",360,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Kidney",77030,"Unknown",0
"1181",361,"Indiana University Health (INIM)","INIM","TX1","Kidney",46202,"AB",1.7520215633
"1182",362,"Indiana University Health (INIM)","INIM","TX1","Kidney",46202,"A",30.862533693
"1183",363,"Indiana University Health (INIM)","INIM","TX1","Kidney",46202,"B",17.250673854
"1184",364,"Indiana University Health (INIM)","INIM","TX1","Kidney",46202,"O",50.134770889
"1185",365,"Indiana University Health (INIM)","INIM","TX1","Kidney",46202,"Unknown",0
"1186",366,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Kidney",22042,"AB",2.3474178404
"1187",367,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Kidney",22042,"A",31.924882629
"1188",368,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Kidney",22042,"B",15.258215962
"1189",369,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Kidney",22042,"O",50.469483568
"1190",370,"Inova Fairfax Hospital (VAFH)","VAFH","TX1","Kidney",22042,"Unknown",0
"1191",371,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Kidney",73112,"AB",1.1952191235
"1192",372,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Kidney",73112,"A",33.466135458
"1193",373,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Kidney",73112,"B",9.561752988
"1194",374,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Kidney",73112,"O",55.77689243
"1195",375,"Integris Baptist Medical Center (OKBC)","OKBC","TX1","Kidney",73112,"Unknown",0
"1196",376,"Intermountain Medical Center (UTLD)","UTLD","TX1","Kidney",84107,"AB",0.7722007722
"1197",377,"Intermountain Medical Center (UTLD)","UTLD","TX1","Kidney",84107,"A",35.521235521
"1198",378,"Intermountain Medical Center (UTLD)","UTLD","TX1","Kidney",84107,"B",9.6525096525
"1199",379,"Intermountain Medical Center (UTLD)","UTLD","TX1","Kidney",84107,"O",54.054054054
"1200",380,"Intermountain Medical Center (UTLD)","UTLD","TX1","Kidney",84107,"Unknown",0
"1201",381,"Iowa Methodist Medical Center (IAIM)","IAIM","TX1","Kidney",50309,"AB",2.8368794326
"1202",382,"Iowa Methodist Medical Center (IAIM)","IAIM","TX1","Kidney",50309,"A",23.404255319
"1203",383,"Iowa Methodist Medical Center (IAIM)","IAIM","TX1","Kidney",50309,"B",20.567375887
"1204",384,"Iowa Methodist Medical Center (IAIM)","IAIM","TX1","Kidney",50309,"O",53.191489362
"1205",385,"Iowa Methodist Medical Center (IAIM)","IAIM","TX1","Kidney",50309,"Unknown",0
"1206",386,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Kidney",33136,"AB",1.9283746556
"1207",387,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Kidney",33136,"A",26.81359045
"1208",388,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Kidney",33136,"B",18.181818182
"1209",389,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Kidney",33136,"O",53.076216713
"1210",390,"Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","Kidney",33136,"Unknown",0
"1211",391,"James J. Peters VA Medical Center (NYVA)","NYVA","TX1","Kidney",10468,"AB",2.5641025641
"1212",392,"James J. Peters VA Medical Center (NYVA)","NYVA","TX1","Kidney",10468,"A",23.931623932
"1213",393,"James J. Peters VA Medical Center (NYVA)","NYVA","TX1","Kidney",10468,"B",18.803418803
"1214",394,"James J. Peters VA Medical Center (NYVA)","NYVA","TX1","Kidney",10468,"O",54.700854701
"1215",395,"James J. Peters VA Medical Center (NYVA)","NYVA","TX1","Kidney",10468,"Unknown",0
"1216",396,"Jewish Hospital (KYJH)","KYJH","TX1","Kidney",40202,"AB",0.7194244604
"1217",397,"Jewish Hospital (KYJH)","KYJH","TX1","Kidney",40202,"A",32.374100719
"1218",398,"Jewish Hospital (KYJH)","KYJH","TX1","Kidney",40202,"B",14.388489209
"1219",399,"Jewish Hospital (KYJH)","KYJH","TX1","Kidney",40202,"O",52.517985612
"1220",400,"Jewish Hospital (KYJH)","KYJH","TX1","Kidney",40202,"Unknown",0
"1221",401,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Kidney",21287,"AB",2.7162258756
"1222",402,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Kidney",21287,"A",27.805575411
"1223",403,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Kidney",21287,"B",20.014295926
"1224",404,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Kidney",21287,"O",49.463902788
"1225",405,"Johns Hopkins Hospital (MDJH)","MDJH","TX1","Kidney",21287,"Unknown",0
"1226",406,"Keck Hospital of USC (CAUH)","CAUH","TX1","Kidney",90033,"AB",2.3076923077
"1227",407,"Keck Hospital of USC (CAUH)","CAUH","TX1","Kidney",90033,"A",25.153846154
"1228",408,"Keck Hospital of USC (CAUH)","CAUH","TX1","Kidney",90033,"B",13.615384615
"1229",409,"Keck Hospital of USC (CAUH)","CAUH","TX1","Kidney",90033,"O",58.923076923
"1230",410,"Keck Hospital of USC (CAUH)","CAUH","TX1","Kidney",90033,"Unknown",0
"1231",411,"Lahey Clinic Medical Center (MALC)","MALC","TX1","Kidney",1805,"AB",2.6595744681
"1232",412,"Lahey Clinic Medical Center (MALC)","MALC","TX1","Kidney",1805,"A",30.85106383
"1233",413,"Lahey Clinic Medical Center (MALC)","MALC","TX1","Kidney",1805,"B",14.361702128
"1234",414,"Lahey Clinic Medical Center (MALC)","MALC","TX1","Kidney",1805,"O",52.127659574
"1235",415,"Lahey Clinic Medical Center (MALC)","MALC","TX1","Kidney",1805,"Unknown",0
"1236",416,"Largo Medical Center (FLLM)","FLLM","TX1","Kidney",33770,"AB",0
